
Felt: narsjo


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
05/07-2016       5.6       4.9      12.2      26.716      21.131      48.684      14.849      28.175      18.415
06/07-2016       1.0       3.8      11.7      23.231      20.934      54.814      12.894      28.329      16.933
07/07-2016       6.8       2.5      12.0      21.403      20.075      44.303      11.254      24.513      14.970
08/07-2016       4.6       3.0      11.8      20.751      19.753      42.640       8.982      27.874      13.777
09/07-2016       0.2       4.8      11.0      19.677      17.614      42.279       7.420      25.804      13.458
10/07-2016       0.1       7.5       9.8      20.593      17.434      40.123       7.354      25.614      13.351
11/07-2016       5.5       9.2       8.3      24.180      20.163      46.853       7.143      26.636      14.856
12/07-2016      10.5       7.8       7.0      30.784      23.644      57.143       7.710      34.368      15.692
13/07-2016       0.9       9.1       5.5      29.807      23.169      57.149       6.733      33.326      15.645


Felt: horgheim


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0       7.0     151.8      97.247      63.775  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.1       7.4     140.5     101.635      68.247  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.1      10.2     125.2     140.794      78.853  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       1.7       9.5     112.2     165.289      90.002  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.1       5.9     105.6     140.685      94.164  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       1.7       3.3     102.6      96.937      76.731  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       2.1       1.5     102.1      68.553      60.124  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       0.9       8.6      92.1      77.581      61.936  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       0.0       7.8      86.4      89.528      67.599  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.0       9.1      80.3      79.551      63.734  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.0       9.0      74.7      78.645      66.164  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       9.0      10.0      65.4     112.100      82.454  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.3       7.6      59.8     124.146      90.257  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      12.0      10.5      52.0     132.363     130.105  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       2.7       8.9      46.3     140.063     112.499  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.4       7.0      42.4     103.316      77.144  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.0      10.9      38.2      83.068      64.773  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       3.2       8.8      34.1      82.078      67.384  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       1.4       9.1      29.9      84.489      59.450  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      13.1       6.5      27.4      95.336      63.948  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       0.8       5.8      25.2      90.284      55.727  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       6.0       5.8      23.4      78.082      53.021      74.659      39.546      60.016      46.698
06/07-2016       1.6       4.5      22.1      70.358      51.682      97.600      36.783      61.615      42.977
07/07-2016       5.9       3.2      21.4      64.554      46.956      88.985      29.471      62.685      38.166
08/07-2016       3.3       3.8      20.4      62.379      49.080     119.061      26.372      61.868      38.719
09/07-2016       0.2       5.5      18.9      59.674      47.397     110.668      24.837      60.205      36.685
10/07-2016       0.1       8.2      16.9      59.521      45.403      84.618      22.632      57.446      35.650
11/07-2016       5.7       9.9      14.9      64.785      47.419      96.254      23.705      61.230      36.538
12/07-2016       9.2       8.4      13.3      73.053      52.036     138.419      23.169      73.702      38.995
13/07-2016       1.1       9.7      11.7      72.089      51.465     141.116      20.581      74.536      39.882


Felt: vistdal


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0       8.3      27.5       2.007       3.908  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.0       9.3      25.4       2.060       4.256  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.0      11.5      22.5       2.296       4.848  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.1      11.0      20.1       2.433       4.741  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.8       7.4      18.9       2.120       5.194  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       8.2       5.4      19.1       2.115       7.524  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       6.8       4.4      19.5       2.164       5.543  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       0.8      11.7      17.7       1.618       5.643  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       0.0       9.2      16.6       1.658       4.352  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.0      11.3      15.1       1.619       3.870  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.2      11.5      13.7       1.642       3.783  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       4.4      11.4      12.3       1.795       4.309  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.1       8.8      11.4       1.663       4.086  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       6.1      10.9      10.2       1.817       5.443  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      17.8       9.5       9.2       4.055       5.844  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.6       9.0       8.3       4.173       3.935  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.2      13.7       6.6       1.975       3.561  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.8      12.9       5.5       1.880       3.076  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.6      13.2       4.8       1.600       4.135  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      36.1       9.0       4.4       6.510       8.956  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       1.7       8.8       4.0       7.916       4.696  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       9.8       8.0       3.7       4.356       3.091      11.310       1.402       5.085       2.058
06/07-2016       4.0       7.0       3.5       3.260       3.226      10.678       0.903       6.407       1.806
07/07-2016       4.3       6.7       3.3       1.997       2.366      10.513       0.719       4.044       1.393
08/07-2016       2.8       6.9       3.1       1.558       1.711       9.123       0.631       3.518       0.997
09/07-2016       0.1       7.4       2.8       1.300       1.404       6.238       0.629       2.600       0.965
10/07-2016       0.0       9.6       2.3       1.194       1.327       3.706       0.615       1.812       0.938
11/07-2016       4.0      11.4       2.1       1.272       1.652       7.550       0.657       2.900       1.226
12/07-2016       8.0      10.4       2.0       1.856       2.633      13.737       0.650       4.843       1.318
13/07-2016       0.0      10.8       1.8       1.390       2.189      15.153       0.648       4.210       1.158


Felt: osenelv


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0      10.6       0.8       0.752       1.048  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.0      11.4       0.6       0.673       0.949  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.0      12.8       0.4       0.604       0.871  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.0      12.8       0.4       0.538       0.814  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.4       9.2       0.4       0.476       0.769  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       4.0       7.6       0.3       0.643       0.740  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       5.2       7.1       0.3       0.840       0.689  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       0.6      14.0       0.3       0.548       0.654  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       0.0      11.6       0.2       0.480       0.637  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.0      13.8       0.2       0.415       0.609  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.4      13.6       0.1       0.361       0.577  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       3.8      13.2       0.1       0.506       0.574  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.9      11.0       0.1       0.357       0.548  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       4.9      13.1       0.0       0.623       0.581  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      10.1      11.4       0.0       1.345       0.626  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.0      11.5       0.0       0.831       0.608  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.3      15.6       0.0       0.702       0.576  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.8      14.7       0.0       0.617       0.558  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.6      15.1       0.0       0.543       0.551  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      22.9      11.0       0.0       2.924       0.711  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       2.0      11.2       0.0       2.028       0.762  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       5.3      10.5       0.0       2.254       1.124       2.319       0.591       1.478       0.762
06/07-2016       1.8       9.6       0.0       1.860       1.229       2.711       0.561       2.008       0.824
07/07-2016       2.4       9.3       0.0       1.700       1.343       4.297       0.541       2.260       0.899
08/07-2016       1.6       9.3       0.0       1.453       1.365       3.892       0.487       2.297       0.844
09/07-2016       0.0       9.7       0.0       1.279       1.282       3.280       0.477       2.026       0.771
10/07-2016       0.0      11.2       0.0       1.121       1.131       4.318       0.360       1.853       0.709
11/07-2016       3.0      12.5       0.0       1.111       1.618       4.860       0.431       2.728       0.948
12/07-2016       2.4      12.1       0.0       1.007       1.736       6.395       0.526       2.728       0.908
13/07-2016       0.0      12.2       0.0       0.872       1.640       7.601       0.452       2.877       0.823


Felt: farstad


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
