:2.11 narsjo
2016	7	1	6	3.187	6.462	41.376	47.786	0.935	651.51	73.25	16.69	5.8	0.11	14.08	14.98	0	18
2016	7	2	6	3.237	6.652	39.424	47.977	0.93	633.78	72.46	17.49	5.01	0.12	15.91	15.01	0	17.13
2016	7	3	6	13.497	4.692	34.834	47.662	0.93	625.38	73.11	16.83	5.25	0.09	15.69	15.89	0	16.51
2016	7	4	6	0.919	3.862	-10000	42.503	0.93	618.6	73.15	16.79	5.05	0.08	8.09	7.91	0	7.41
2016	7	5	6	1.548	4.042	-10000	39.237	0.93	611.47	67.24	22.71	5.04	0.09	8.6	8.6	0	8.26
2016	7	6	6	2.677	3.032	-10000	34.001	0.921	602.54	62.91	27.03	6.81	0.08	5.1	6.91	0	5.96
2016	7	7	6	5.225	2.032	-10000	29.647	0.921	599.62	56.81	33.13	8.11	0.06	4.56	5.91	0	4.45
2016	7	8	6	3.077	2.632	-10000	25.948	0.921	595.58	51.6	38.34	9.94	0.06	4.17	6.03	0	5.02
2016	7	9	6	0.2	4.442	-10000	24.662	0.92	588.32	47.23	42.72	11.5	0.08	6.49	7.98	0	8.69
2016	7	10	6	0.22	7.212	-10000	27.361	0.92	576.13	45.59	44.36	12.82	0.11	12.21	13.3	0	16.66
2016	7	11	6	6.014	8.712	-10000	33.441	0.911	557.61	48.78	41.16	13.31	0.14	18.44	18.6	0	24.06
2016	7	12	6	7.822	7.282	-10000	37.792	0.911	546.12	56.21	33.73	12.35	0.13	17.57	16.33	0	20.92
2016	7	13	6	1.489	8.842	-10000	41.294	0.911	531.97	61.33	28.61	10.12	0.17	18.6	16.03	0	22.02
:2.323 fura
2016	6	14	6	0.509	12.574	0.069	0.024	0	0	1.01	10.91	0.53	0.17	0	0	0	0
2016	6	15	6	0	13.764	0.048	0.024	0	0	0.96	10.97	0.34	0.19	0	0	0	0
2016	6	16	6	4.474	10.824	0.065	0.023	0	0	0.9	11.03	2.75	0.13	0	0	0	0
2016	6	17	6	0.809	15.054	0.059	0.023	0	0	0.85	11.08	2.72	0.49	0	0	0	0
2016	6	18	6	9.417	11.384	0.07	0.489	0	0	0.8	11.13	3.32	0.36	4.37	0	0	0
