
Felt: narsjo


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
02/07-2016       7.2      10.4       0.0      17.201      16.316  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       3.7       9.8       0.0      15.165      16.173  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       2.2      10.2       0.0      10.713      14.546  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       1.7      12.6       0.0       8.706      11.513  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       4.7      12.4       0.0       8.470       9.196  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       1.3      13.2       0.0       8.184       7.594  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.0      14.0       0.0       7.342       6.208  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       0.6      15.5       0.0       7.035       5.101  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       2.7      14.3       0.0       6.876  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016       8.2      14.0       0.0       7.326  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       8.5      13.2       0.0       8.831  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       5.9      14.2       0.0       9.632  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       3.7      13.8       0.0       9.406  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       3.6      14.7       0.0       8.775  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       2.6      15.3       0.0       8.128       8.107      11.024       7.864       8.732       7.944
17/07-2016       0.0      14.2       0.0       7.298       7.351      12.476       6.960       8.133       7.055
18/07-2016       0.8      11.8       0.0       6.787       6.830       8.709       6.730       7.412       6.739
19/07-2016       3.0      12.3       0.0       6.649       6.834      14.611       6.514       7.373       6.558
20/07-2016       0.1      14.3       0.0       6.453       6.652      17.391       6.307       7.213       6.367
21/07-2016       0.2      15.6       0.0       6.243       6.445      13.424       6.101       6.811       6.179
22/07-2016       0.1      18.4       0.0       6.038       6.265       9.049       5.901       6.699       6.012
23/07-2016       0.0      19.3       0.0       5.837       6.143       7.852       5.712       6.579       5.867
24/07-2016       0.6      19.1       0.0       5.644       6.004       8.317       5.526       6.567       5.721


Felt: buvatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      10.4      10.5       0.0       0.337       0.229  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       6.6      13.3       0.0       0.379       0.260  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      27.7       9.6       0.0       0.498       0.378  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       1.3       9.4       0.0       0.606       0.432  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.1       8.2       0.0       0.555       0.424  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       4.0       9.7       0.0       0.528       0.419  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       2.0       8.4       0.0       0.510       0.413  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       3.0       7.4       0.0       0.489       0.411  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       6.0       6.0       0.0       0.488       0.419  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       0.2       6.8       0.0       0.478       0.427  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       0.5       8.9       0.0       0.449       0.422  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       5.5       8.7       0.0       0.441       0.393  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.4       8.2       0.0       0.432       0.347  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.1      10.0       0.0       0.405       0.313  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       0.8      12.0       0.0       0.380       0.287  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       0.1       9.3       0.0       0.357       0.269  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016       8.9      10.2       0.0       0.367  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016      10.7      10.4       0.0       0.415  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       3.2      11.7       0.0       0.436  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016      11.3      11.4       0.0       0.460  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       3.1      11.1       0.0       0.485  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       6.8      10.6       0.0       0.487       0.484       0.768       0.456       0.541       0.460
17/07-2016       0.0       8.9       0.0       0.475       0.468       1.045       0.426       0.576       0.431
18/07-2016       1.2       8.3       0.0       0.442       0.444       0.892       0.400       0.539       0.412
19/07-2016       2.6       9.7       0.0       0.422       0.430       0.820       0.375       0.531       0.398
20/07-2016       0.1      12.0       0.0       0.400       0.410       0.764       0.356       0.499       0.377
21/07-2016       0.1      13.5       0.0       0.373       0.390       0.709       0.335       0.470       0.360
22/07-2016       0.4      15.9       0.0       0.349       0.374       0.652       0.315       0.449       0.340
23/07-2016       1.0      15.6       0.0       0.328       0.362       0.687       0.303       0.449       0.326
24/07-2016       2.2      16.1       0.0       0.312       0.349       0.755       0.284       0.448       0.314


Felt: holervatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016       7.0      10.9       0.0       0.583       0.856  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.4      14.4       0.0       0.588       0.918  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      39.8      10.5       0.0       1.035       1.558  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       2.3      10.3       0.0       1.716       1.869  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.3      10.1       0.0       1.461       1.662  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       2.3      10.5       0.0       1.263       1.460  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       4.2       9.0       0.0       1.188       1.421  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       3.1       7.9       0.0       1.158       1.451  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       4.3       6.3       0.0       1.145       1.591  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       2.8       7.3       0.0       1.143       1.587  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       2.5      10.4       0.0       1.099       1.489  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       3.3       9.8       0.0       1.069       1.511  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.9       9.2       0.0       1.021       1.421  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.2      11.4       0.0       0.947       1.235  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       1.3      12.8       0.0       0.882       1.084  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       1.7      11.2       0.0       0.831       0.961  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016       5.2      11.2       0.0       0.827       1.021  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       3.1      10.5       0.0       0.836       1.042  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       6.8      11.6       0.0       0.870       1.048  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       2.4      11.5       0.0       0.891       1.136  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       4.2      11.4       0.0       0.880       1.255  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       9.0      10.8       0.0       0.983       1.377       2.550       1.084       1.568       1.224
17/07-2016       0.2       9.0       0.0       1.007       1.422       5.147       0.959       2.026       1.174
18/07-2016       0.9       8.2       0.0       0.933       1.448       4.032       0.913       1.976       1.077
19/07-2016       1.3       9.9       0.0       0.872       1.358       2.989       0.857       1.976       1.070
