regine_area;main_no;point_no;param_key;version_no_end;station_name;station_status_name;dt_start_date;dt_end_date;percent_missing_days;first_year_regulation;latitude;longitude;utm_east_z33;utm_north_z33;regulation_part_area;regulation_part_reservoirs;transfer_area_in;transfer_area_out;drainage_basin_key;area_norway;area_total;comment;drainage_dens;dt_registration_date;dt_regul_date;gradient_1085;gradient_basin;gradient_river;height_minimum;height_hypso_10;height_hypso_20;height_hypso_30;height_hypso_40;height_hypso_50;height_hypso_60;height_hypso_70;height_hypso_80;height_hypso_90;height_maximum;length_km_basin;length_km_river;ocean_polar_angle;ocean_polar_distance;perc_agricul;perc_bog;perc_eff_bog;perc_eff_lake;perc_forest;perc_glacier;perc_lake;perc_mountain;perc_urban;prec_intens_max;utm_zone_gravi;utm_east_gravi;utm_north_gravi;utm_zone_inlet;utm_east_inlet;utm_north_inlet;br1_middelavrenning_1930_1960;br2_Tilsigsberegning;br3_Regional_flomfrekvensanalyse;br5_Regional_lavvannsanalyse;br6_Klimastudier;br7_Klimascenarier;br9_Flomvarsling;br11_FRIEND;br12_GRDC;br23_HBV;br24_middelavrenning_1930_1960;br26_TotalAvlop;br31_FlomserierPrim;br32_FlomserierSekundar;br33_Flomkart_aktive_ureg;br34_Flomkart_aktive_ureg;br38_Flomkart_aktive_ureg_periode;br39_Flomkart_nedlagt_stasjon
33;4;0;1001;1;Kalltveit i Årdal;Aktiv;01.01.2002 12:00;16.04.2016 12:00;9,003831;;59,13491821;6,283895969;2116;6587678;0,819116414;0,61573571;9,909999847;0;2312;307,3800049;307,3800049;;;12.05.2015 00:00;;21,79000092;;24,63999939;75;667;735;812;884;945;990;1039;1084;1133;1269;36,38999939;45,09000015;;;0,330000013;0,589999974;;2,049999952;3,630000114;0;14,40999985;77,30000305;0;;;;;;;;;;;;;;;;;;;;;Y;;;;
33;7;0;1001;0;Bergeland bru;Nedlagt;22.02.1960 12:00;31.10.1985 12:00;0,042626;;59,1350174;6,26511097;1049;6587830;;;;;986;154,7200012;154,7200012;;;12.05.2015 00:00;;31,70000076;40,27999878;28,52000046;63;215;512;669;775;842;889;927;988;1040;1154;31,13999939;35;258,1900024;;0,119999997;0,230000004;;6,340000153;14,68000031;0;12,15999985;67,88999939;0;;33;16396;6594572;33;30245;6598455;;;;;;;;;;;;;;;;;;
33;8;0;1001;1;Leirberget i Årdal;Aktiv;21.02.1997 12:00;16.04.2016 12:00;18,756254;1964;59,14864349;6,187938213;-3142;6589921;0,524684012;0,39775914;0;273,1400146;987;520,5800171;520,5800171;;;12.05.2015 00:00;;19,42000008;32,59999847;22,65999985;8;435;619;719;798;872;929;987;1043;1099;1269;41,43999863;52,11000061;261,480011;;0,860000014;0,610000014;;1,330000043;10,02999973;0;13,52999973;69,61000061;0,07;;33;18394;6590383;33;37581;6591586;;;;;;;;;;;;;;Y;;;;
33;10;0;1001;1;Sandvatn;Aktiv;25.11.1987 12:00;17.04.2016 12:00;19,003085;;59,18209076;6,704697132;26725;6589830;0;0;0;0;989;70,40000153;70,40000153;;;12.05.2015 00:00;;30,57999992;22,92000008;23,45000076;849;955;1003;1030;1058;1083;1108;1134;1157;1191;1269;11,76000023;9,590000153;263,0700073;;0;0,029999999;;1,899999976;0;0;12,31999969;87,66999817;0;;33;31313;6589751;33;37581;6591586;;;;;;;;;;;;;;;Y;;;
33;11;0;1001;0;Bergland bru ovf.;Nedlagt;22.02.1960 12:00;31.10.1985 12:00;0,042626;;59,1358757;6,26329422;958;6587939;;;;;990;154,6600037;154,6600037;;;12.05.2015 00:00;;31,82999992;40,34999847;28,43000031;66;217;513;669;775;842;889;927;988;1040;1154;31,20000076;34,84999847;258,1900024;;0,109999999;0,230000004;;6,349999905;14,67000008;0;12,17000008;67,91999817;0;;33;16402;6594574;33;30245;6598455;;;;;;;;;;;Y;;;;;;;Y
35;2;0;1001;1;Hauge bru;Aktiv;18.08.1905 12:00;16.04.2016 12:00;17,125186;;59,32967377;6,449042797;14303;6608024;0,82857722;3,145836353;23,73999977;351,8800049;992;393,8800049;393,8800049;;;12.05.2015 00:00;;24,20999908;30,25;21,26000023;23;605;732;852;995;1055;1099;1148;1180;1229;1597;39,18000031;56,09999847;247,6199951;;0,100000001;0,579999983;;0,779999971;10,11999989;0;17,65999985;70,27999878;0,079999998;;33;32754;6616669;33;45770;6617957;;;;;;;;;;;Y;;;;;;Y;
35;3;0;1001;0;Førre;Nedlagt;22.11.1961 12:00;30.08.1982 12:00;1,911164;;59,32341766;6,568168163;20957;6606465;;;;;993;163,8000031;163,8000031;;;12.05.2015 00:00;;28,68000031;29,42000008;35,02000046;17;772;942;1028;1055;1055;1072;1087;1104;1128;1252;19,01000023;33,38000107;253,3500061;;0;0,039999999;;0,209999993;3,529999971;0;22,88999939;73,02999878;0,039999999;;33;30397;6605579;33;37545;6599992;;;;;;;;;;;Y;;;;;;;
35;4;0;1001;1;Undeknut;Nedlagt;21.06.1966 12:00;14.12.1981 12:00;11,598303;;59,36883926;6,825414181;36145;6609670;;;;;1000;82,44000244;82,44000244;;;12.05.2015 00:00;;148,1499939;17,37999916;1,389999986;1036;1055;1055;1055;1068;1080;1091;1102;1116;1135;1251;12,81999969;0,109999999;254,1799927;;0;0;;0,07;0;0;36,18000031;63,79999924;0,01;;33;34344;6605297;33;37545;6599992;;;;;;;;;;;;;;;;;;Y
35;6;0;1001;1;Tøtlandsvik;Nedlagt;20.04.1974 12:00;07.01.1991 12:00;0;;59,27128983;6,337564945;7147;6602380;;;;;994;118,5699997;118,5699997;;;12.05.2015 00:00;;36,90999985;29,98999977;39,56999969;11;315;414;482;559;619;677;743;815;908;1128;15,67000008;26,23999977;253,4900055;;0,689999998;3,440000057;;0,660000026;37,27999878;0;6,800000191;42,45000076;0;;33;13055;6600199;33;22296;6599948;Y;;;;;;;;;;;;;;;;;Y
35;8;0;1001;1;Håland;Nedlagt;24.08.1980 12:00;11.02.1996 12:00;56,902655;;59,35103607;6,240707874;2827;6611933;;;;;996;58,91999817;58,91999817;;;12.05.2015 00:00;;39,90999985;39,52000046;48,24000168;16;289;389;448;515;576;626;668;732;836;962;12,21000004;14,47000027;242,3399963;;0;1,460000038;;0,370000005;45,54000092;0;5,5;38,91999817;0;;33;8204;6615165;33;12692;6617022;;;;;;;;;;;;;;;;;;
35;9;0;1001;1;Osali (Botnavatnet);Aktiv;30.03.1982 12:00;16.04.2016 12:00;0,249256;;59,41426086;6,622463226;25306;6616138;0;0;0;0;997;22,45999908;22,45999908;;;12.05.2015 00:00;;39,88999939;37,45999908;45,75999832;643;707;746;789;828;871;908;971;1039;1099;1345;5,730000019;11,06999969;245,5500031;;0;1,330000043;;4,920000076;5,880000114;0;12,30000019;80,44000244;0;;33;27626;6618291;33;30525;6616226;;;;;;;Y;;;;;;;;Y;Y;;
35;16;0;1001;1;Djupadalsvatn;Aktiv;05.10.1990 12:00;16.04.2016 12:00;0,075059;;59,28070068;6,380723953;9729;6603103;0;0;0;0;1003;45,34000015;45,34000015;;;12.05.2015 00:00;;38,79000092;25,64999962;35,22999954;338;386;456;522;589;626;681;736;787;894;1128;13,19999981;20,21999931;252,2599945;;0;3,789999962;;3,539999962;33,08000183;0;10;46,09999847;0;;33;15813;6602790;33;22296;6599948;;;;;;;;;;Y;;;Y;;Y;Y;;
35;17;0;1001;0;Førre Limnigraf;Nedlagt;22.11.1961 12:00;30.08.1982 12:00;1,911164;;59,323452;6,569923878;21057;6606456;;;;;993;163,8000031;163,8000031;;;12.05.2015 00:00;;28,68000031;29,42000008;35,02000046;17;772;942;1028;1055;1055;1072;1087;1104;1128;1252;19,01000023;33,38000107;253,3500061;;0;0,039999999;;0,209999993;3,529999971;0;22,88999939;73,02999878;0,039999999;;33;30397;6605579;33;37545;6599992;;;;;;;;;;;;;;;;;;Y
36;1;0;1001;0;Suldalsoset;Nedlagt;06.06.1904 12:00;17.02.2015 12:00;0;;59,49095917;6,519909859;20607;6625372;;;;;1004;1303,869995;1303,869995;;;12.05.2015 00:00;;10,35999966;35,20000076;15,57999992;69;499;744;875;985;1065;1143;1222;1305;1414;1686;68,61000061;86,98000336;273,6700134;;0,360000014;0,439999998;;2,640000105;16,34000015;0,579999983;8,880000114;70,01000214;0,039999999;;33;43918;6648271;33;60546;6678596;;;;;;;;;;;Y;;;;;;;Y
36;2;0;1001;1;Røldalsvatn;Nedlagt;16.10.1913 12:00;15.10.1965 12:00;0;;59,75406647;6,789738178;39437;6652603;;;;;1015;497,0799866;497,0799866;;;12.05.2015 00:00;;21,39999962;32,47999954;26,15999985;380;792;972;1064;1146;1219;1286;1354;1420;1491;1686;35,72999954;40,75;273,1499939;;0,25999999;0,409999996;;2,289999962;7,199999809;1,049999952;7,840000153;80,93000031;0,029999999;;33;48263;6665190;33;60546;6678596;;;;;;;;;;;;;;;;;;Y
36;6;0;1001;1;Lavika;Aktiv;21.03.1962 12:00;14.09.2015 12:00;1,044226;1916;59,48170853;6,259193897;5787;6626264;0,912932277;0,369286805;673,6300049;2004,5;1007;1462,540039;1462,540039;;;12.05.2015 00:00;;8,43999958;35,59000015;13,21000004;10;380;636;782;916;1022;1103;1195;1285;1397;1686;76,69999695;108,9700012;275,269989;;0,689999998;0,610000014;;2,099999905;20,76000023;0,519999981;8,279999733;65,59999847;0,050000001;;33;40697;6645508;33;60546;6678596;Y;;;;;;;;;;Y;Y;;;;;;
36;7;0;1001;1;Tjelmane bru;Nedlagt;01.03.1962 12:00;30.11.1968 12:00;0;;59,48146439;6,268928051;6332;6626164;;;;;1008;1458,22998;1458,22998;;;12.05.2015 00:00;;8,470000267;35,59000015;13,26000023;14;380;640;784;918;1023;1104;1196;1285;1398;1686;76,41999817;108,1600037;275,230011;;0,689999998;0,610000014;;2,109999895;20,60000038;0,519999981;8,300000191;65,76000214;0,050000001;;33;40795;6645569;33;60546;6678596;;;;;;;;;;;;;;;;;;
36;8;0;1001;1;Kvanndal;Nedlagt;04.12.1968 12:00;15.12.1999 12:00;23,230986;;59,67930984;6,972291946;48635;6643060;;;;;1009;69,77999878;69,77999878;;;12.05.2015 00:00;;48,43999863;36,5;38,31999969;633;870;1001;1120;1192;1246;1288;1320;1366;1433;1655;15,31000042;17,76000023;273,2399902;;0;0,059999999;;0,239999995;2,289999962;0,189999998;5;85,94000244;0;;33;53436;6648561;33;54812;6648973;Y;;;;;;Y;;;;;;;;;;;
36;9;0;1001;1;Middal;Aktiv;22.11.1968 12:00;14.10.2015 12:00;39,940448;;59,95386124;6,981505871;52856;6673424;0;0;0;0;1010;45,86999893;45,86999893;;;12.05.2015 00:00;;72,16999817;29,37000084;72,43000031;837;1115;1225;1303;1367;1407;1454;1492;1525;1565;1683;8,800000191;9,270000458;273,2200012;;0;0,109999999;;0,150000006;1,610000014;2,529999971;3,789999962;91,31999969;0;;33;56873;6673495;33;60203;6669772;Y;;Y;;;;;Y;;Y;;;;;Y;;;
36;10;0;1001;1;Vivassdal Limnigraf;Nedlagt;15.08.1969 12:00;15.02.2000 12:00;17,896248;;59,95321655;6,968687057;52135;6673439;;;;;1011;66,41000366;66,41000366;;;12.05.2015 00:00;;48,29999924;28,53000069;50,97999954;775;1032;1119;1199;1272;1339;1396;1438;1468;1508;1671;11,36999989;14,42000008;273,230011;;0;0,439999998;;0,670000017;0,300000012;0,629999995;5,909999847;92,33000183;0;;33;52550;6678443;33;60546;6678596;;;Y;;;;;Y;;;;;;;;;;
36;11;0;1001;0;Stråpa;Aktiv;06.06.1904 12:00;16.04.2016 12:00;0,545793;1964;59,48908234;6,515632153;20339;6625195;0,996392787;0,358228087;673,6300049;2004,5;1012;1304;1304;;;12.05.2015 00:00;;10,31999969;35,25999832;15,69999981;69;499;744;875;985;1065;1143;1222;1305;1414;1686;68,90000153;87,34999847;273,730011;;0,310000002;0,379999995;;2,630000114;16,32999992;0,540000021;8,819999695;69,94000244;0;;33;43834;6648176;33;60546;6678596;;;;;;;;;;;;;;;;;Y;
36;12;0;1001;1;Fossåna;Nedlagt;28.03.1992 12:00;17.04.2004 12:00;0,386013;;59,45318985;6,357682228;10922;6622375;;;;;1013;10,71199989;10,71000004;;;12.05.2015 00:00;;157,5299988;42,00999832;147,3300018;95;347;474;521;627;627;695;695;814;857;932;3,720000029;5,380000114;275,4299927;;0;0,75;;0,239999995;51,45000076;0;1,679999948;45,65999985;0;;33;9981;6620592;33;10404;6618742;;;;;;;;;;;;;;;;;;Y
36;13;0;1001;1;Grimsvatn;Aktiv;01.10.1973 12:00;13.04.2016 12:00;0,032183;;59,58158493;6,539578915;23002;6635268;0;0;0;0;1014;34,54000092;34,54000092;;;12.05.2015 00:00;;24,56999969;39,06000137;51,59000015;563;663;708;747;784;833;900;995;1065;1194;1535;7,630000114;8,18999958;281,0899963;;0;0,689999998;;1,289999962;5,559999943;0;3,160000086;87,61000061;0;;33;24990;6637583;33;20901;6638442;Y;;;;;;;;;;Y;;;Y;Y;Y;;
36;14;0;1001;0;Røldalsvatn;Aktiv;16.10.1913 12:00;31.12.1990 12:00;2,861601;;59,7531662;6,789796829;39428;6652503;;;;;1015;497,0799866;497,0799866;;;12.05.2015 00:00;;21,39999962;32,47999954;26,15999985;380;792;972;1064;1146;1219;1286;1354;1420;1491;1686;35,72999954;40,75;273,1499939;;0,25999999;0,409999996;;2,289999962;7,199999809;1,049999952;7,840000153;80,93000031;0,029999999;;33;48263;6665190;33;60546;6678596;;;;;;;;;;;Y;;;;;;;
36;14;0;1001;0;Røldalsvatn;Aktiv;16.10.1913 12:00;31.12.1990 12:00;2,861601;;59,7531662;6,789796829;39428;6652503;;;;;1015;497,0799866;497,0799866;;;12.05.2015 00:00;;21,39999962;32,47999954;26,15999985;380;792;972;1064;1146;1219;1286;1354;1420;1491;1686;35,72999954;40,75;273,1499939;;0,25999999;0,409999996;;2,289999962;7,199999809;1,049999952;7,840000153;80,93000031;0,029999999;;33;48263;6665190;33;60546;6678596;;;;;;;;;;;Y;;;;;;;
36;14;0;1055;1;Røldalsvatn;Aktiv;01.01.1968 12:00;31.12.1990 12:00;0;;59,7531662;6,789796829;39428;6652503;;;;;1015;497,0799866;497,0799866;;;12.05.2015 00:00;;21,39999962;32,47999954;26,15999985;380;792;972;1064;1146;1219;1286;1354;1420;1491;1686;35,72999954;40,75;273,1499939;;0,25999999;0,409999996;;2,289999962;7,199999809;1,049999952;7,840000153;80,93000031;0,029999999;;33;48263;6665190;33;60546;6678596;;;;;;;;;;;Y;;;;;;;
36;14;0;1055;1;Røldalsvatn;Aktiv;01.01.1968 12:00;31.12.1990 12:00;0;;59,7531662;6,789796829;39428;6652503;;;;;1015;497,0799866;497,0799866;;;12.05.2015 00:00;;21,39999962;32,47999954;26,15999985;380;792;972;1064;1146;1219;1286;1354;1420;1491;1686;35,72999954;40,75;273,1499939;;0,25999999;0,409999996;;2,289999962;7,199999809;1,049999952;7,840000153;80,93000031;0,029999999;;33;48263;6665190;33;60546;6678596;;;;;;;;;;;Y;;;;;;;
36;20;0;1001;1;Djupetjønn;Aktiv;01.02.1975 12:00;31.03.2016 12:00;2,879947;;59,76307297;6,999835968;51305;6652156;;;;;1021;6,015999794;6,019999981;;;12.05.2015 00:00;;29,44000053;26,20999908;32,70000076;1160;1160;1190;1215;1240;1264;1297;1332;1332;1332;1560;2,940000057;3,309999943;273,1300049;;0;0;;10,13000011;0;0;12,32999992;87,66999817;0;;33;51977;6652630;33;52844;6654447;;;;;;;;;;;;;;;;;;
36;31;0;1001;1;Kvilldal;Aktiv;26.06.1985 12:00;11.04.2016 12:00;51,769203;;59,51196671;6,63351202;27301;6626883;;;;;1031;80,44000244;80,44000244;;;12.05.2015 00:00;;58,77999878;33,99000168;55,75999832;128;633;733;831;927;1011;1067;1110;1162;1162;1427;13,10999966;17,30999947;244,2700043;;0,449999988;0,810000002;;0,75999999;17,26000023;0;5,570000172;73,86000061;0,189999998;;33;31856;6622704;33;35061;6616155;;;;;;;;;;;;;;;;;;
36;32;0;1001;1;Lauvastøl;Aktiv;01.04.1985 12:00;16.04.2016 12:00;4,047976;;59,50566483;6,70616293;31304;6625669;0;0;0;0;1032;20,71999931;20,71999931;;;12.05.2015 00:00;;97,58999634;40,25;85,81999969;618;719;843;917;968;1044;1124;1193;1251;1295;1421;5,739999771;8,069999695;286,1099854;;0;0,920000017;;0,379999995;13,51000023;0;2,50999999;81,37000275;0;;33;34062;6626570;33;36165;6628061;;;;;;;Y;;;;;;;;Y;;;
36;34;0;1001;1;Prestvika;Aktiv;01.07.1989 12:00;16.04.2016 12:00;1,154593;;59,48839569;6,491004944;18942;6625298;0;0;0;0;2264;2,489000082;2,49000001;;;12.05.2015 00:00;;;;;67;86;127;171;261;370;499;658;828;943;1095;69,73999786;92,79000092;273,8699951;;5,349999905;0;;-999;45,27000046;0;0;29,21999931;1,649999976;;33;18510;6626568;33;;;;;;;;;;;;;;;;Y;Y;;;
36;52;0;1001;1;Kvanndalså;Aktiv;01.07.1999 12:00;15.09.2015 12:00;4,171593;;59,68125534;6,977182865;48935;6643243;;;;;1009;69,77999878;69,77999878;;;12.05.2015 00:00;;48,43999863;36,5;38,31999969;633;870;1001;1120;1192;1246;1288;1320;1366;1433;1655;15,31000042;17,76000023;273,2399902;;0;0,059999999;;0,239999995;2,289999962;0,189999998;5;85,94000244;0;;33;53436;6648561;33;54812;6648973;;;;;;;;;;;;;;;Y;;;
37;7;0;1001;1;Hølland;Nedlagt;10.12.1983 12:00;29.11.1989 12:00;36,113657;;59,65859222;6,359286785;13992;6645109;;;;;1040;80,08000183;80,08000183;;;12.05.2015 00:00;;56,79000092;43,88000107;62,16999817;39;424;574;681;788;864;940;1017;1089;1160;1439;15,90999985;19,20000076;273,1300049;;0,25999999;0,5;;0,25999999;14,06999969;0;4;78,66000366;0,140000001;;33;14368;6653115;33;20883;6658704;;;;;;;;;;;;;;;;;;
37;8;0;1001;1;Buer;Nedlagt;10.12.1983 12:00;10.12.1996 12:00;4,547368;;59,73557281;6,348766804;14523;6653711;;;;;1041;18,70000076;18,70000076;;;12.05.2015 00:00;;106,4300003;41,99000168;87,69999695;475;684;781;833;894;947;1009;1056;1091;1140;1265;5,289999962;6,980000019;273,1300049;;0;0,209999993;;0,469999999;0,959999979;0;4,21999979;94,59999847;0;;33;14922;6656240;33;17205;6657510;;;;;;;;;;;;;;;;;;
37;11;0;1001;1;Breiborg;Nedlagt;13.05.1989 12:00;19.10.1994 12:00;25,377644;;59,7288208;6,580592155;27389;6651282;;;;;1043;9,880000114;9,880000114;;;12.05.2015 00:00;;129,6600037;38,15999985;139,4600067;701;727;776;832;939;1024;1099;1221;1272;1378;1536;4,789999962;5,440000057;273,1300049;;0;0;;3,549999952;0,810000002;0;8;91,08999634;0;;33;28299;6652759;33;29344;6654845;;;;;;;;;;;;;;;;;;
37;27;0;1001;1;Breiborgvatn;Aktiv;01.01.1996 12:00;16.04.2016 12:00;0,202375;;59,72269058;6,565025806;26431;6650715;0;0;0;0;1051;12,43000031;12,43000031;;;12.05.2015 00:00;;115,7399979;38,61000061;126,0699997;663;714;752;803;869;972;1048;1131;1231;1314;1534;5,019999981;6,320000172;273,1300049;;0;0;;2,809999943;1,929999948;0;7,239999771;90,83000183;0;;33;27885;6652451;33;29344;6654845;;;;;;;;;;;;;;Y;Y;;;
37;30;0;1001;1;Dokkavatn;Nedlagt;25.09.1997 12:00;26.08.2003 12:00;12,950971;;59,66993332;6,574306965;26203;6644805;;;;;1052;6,329999924;6,329999924;;;12.05.2015 00:00;;102,2600021;38,15999985;118,5800018;814;889;937;970;1013;1065;1115;1153;1153;1229;1315;3,460000038;3,75;277,0599976;;0;0,319999993;;2,630000114;0;0;6,159999847;93,51999664;0;;33;27391;6643807;33;28531;6642448;;;;;;;;;;;;;;;;;;
38;1;0;1001;1;Holmen;Aktiv;01.11.1982 12:00;16.04.2016 12:00;2,225677;;59,49917221;5,91403389;-13383;6630822;0;0;0;0;1053;116,8799973;116,8799973;;;12.05.2015 00:00;;29,53000069;;30,62999916;12;158;276;378;471;556;620;685;763;846;1185;18,80999947;32,99000168;287,0400085;;4,989999771;1,389999986;;1,559999943;30,45000076;0;7,949999809;43,43999863;0,029999999;;33;-4265;6636570;33;3228;6637019;;;;;;;;;;;;Y;;;Y;Y;;
39;1;0;1001;1;Tysvær;Aktiv;04.12.1974 12:00;16.04.2016 12:00;1,125083;;59,32949066;5,443241119;-42586;6615801;0;0;0;0;1054;3,345000029;3,339999914;;;12.05.2015 00:00;;1,480000019;3,75;6,360000134;10;20;21;23;24;25;28;29;30;35;64;3,24000001;3,609999895;228,0099945;;0,300000012;17,37000084;;15,10999966;8,680000305;0;18,86000061;0;0;;33;-43641;6613581;33;-44774;6614071;;;;;;;;;;;Y;;;Y;Y;Y;;
39;2;0;1001;1;Kallandsvatnet;Aktiv;19.05.2005 12:00;16.04.2016 12:00;0;;59,47960281;5,305838108;-47910;6633533;0;0;0;0;2278;7,679999828;7,679999828;;;12.05.2015 00:00;;18,40999985;;35,29000092;10;11;21;27;32;37;44;53;68;101;241;4,880000114;5,289999962;;;1,690000057;9,510000229;;7,909999847;33,59000015;0;13,80000019;0,779999971;0;;;;;;;;;;;;;;;;;;;;;Y;Y;;;
41;1;0;1001;1;Stordalsvatn;Aktiv;16.08.1912 12:00;16.04.2016 12:00;0;;59,68293762;6,010889053;-5158;6650416;0;0;0;0;1055;130,6100006;130,6100006;;;12.05.2015 00:00;;34,91999817;;36,93000031;51;89;251;441;583;681;764;864;931;1036;1294;23,06999969;29,44000053;273,1300049;;3,109999895;1,049999952;;6,679999828;24,80999947;0;10,60000038;57,52000046;0;;33;5072;6654090;33;15523;6660111;Y;;Y;Y;Y;;Y;Y;;Y;Y;Y;Y;;Y;Y;;
41;4;0;1001;1;Rygg;Aktiv;01.01.1924 12:00;16.04.2016 12:00;3,550875;1920;59,65208435;5,997657776;-6365;6647102;0,658283412;0,355509132;0;0;1058;93,48000336;93,48000336;;;12.05.2015 00:00;;55,74000168;;52;57;273;447;560;591;626;665;726;796;857;1130;;18,73999977;;;2,930000067;3,789999962;;2,950000048;18,82999992;0;14,35000038;50,52000046;0;;;;;;;;Y;;;;;;;;;;Y;Y;;Y;;;;
41;5;0;1001;1;Stakkastadvatn;Nedlagt;09.03.1935 12:00;31.12.1973 12:00;0;;59,47909927;5,377064228;-43911;6632890;;;;;1059;33;33;;;12.05.2015 00:00;;16,85000038;;14,47000027;11;14;26;36;44;58;79;118;153;186;308;6,190000057;9,260000229;;;4,269999981;7,449999809;;8,319999695;15,60999966;0;11,44999981;1,389999986;0;;;;;;;;;;;;;;;;;;;;;;;;;Y
41;7;0;1001;1;Blomstølvatn;Nedlagt;01.09.1981 12:00;26.08.2003 12:00;1,332503;;59,76766586;6,249155998;9427;6658000;;;;;1060;25,63999939;25,63999939;;;12.05.2015 00:00;;35,86999893;34,27000046;44,31000137;628;721;804;804;895;922;954;999;1059;1134;1134;6,949999809;9,850000381;273,1300049;;0;0,469999999;;1,909999967;0;0;7,75;91,70999908;0;;33;11836;6659087;33;15523;6660111;;;;;;;;;;;;;;;;;;Y
41;8;0;1001;1;Hellaugvatn;Aktiv;28.10.1981 12:00;16.04.2016 12:00;0;;59,72004318;6,185472012;5164;6653202;0;0;0;0;1061;27,48999977;27,48999977;;;12.05.2015 00:00;;83,09999847;;75,48999786;271;545;639;730;810;904;933;980;1033;1087;1263;;10,38000011;;;0;0,439999998;;1,970000029;8,659999847;0;7,78000021;82,33999634;0;;;;;;;;;;;;;;;;;;;;;;Y;Y;;
42;2;0;1001;1;Djupevad;Aktiv;23.12.1963 12:00;16.04.2016 12:00;0;;59,81743622;5,844408035;-12402;6666583;0;0;0;0;1063;31,89999962;31,89999962;;;12.05.2015 00:00;;61,79000092;43,06000137;56,68999863;88;205;282;348;435;526;652;747;841;924;1152;8,229999542;14,60000038;273,2200012;;0;1,409999967;;0,340000004;42,56000137;0;2,789999962;50,38999939;0;;33;-9299;6668652;33;-10405;6673395;Y;;Y;Y;;;;Y;;Y;Y;Y;Y;;Y;Y;;
42;5;0;1001;1;Rullestadvatn;Nedlagt;26.07.1967 12:00;31.12.1981 12:00;0;;59,87421799;6,408332825;19858;6668628;;;;;1065;104,8399963;104,8399963;;;12.05.2015 00:00;;61,38999939;40,34999847;60,52000046;97;428;555;680;770;842;842;987;1045;1115;1402;10,17000008;15,56999969;273,2200012;;0,340000004;0,430000007;;0,819999993;19,39999962;0;3,309999943;62,58000183;0;;33;23475;6668715;33;26276;6675542;;;;;;;;;;;;;;;;;;Y
42;6;0;1001;1;Baklihøl;Aktiv;20.11.1965 12:00;12.05.2015 12:00;34,226108;;59,85933304;6,271953106;12047;6667980;0;0;0;0;1066;19,87000084;19,87000084;;;12.05.2015 00:00;;107,0500031;54,72999954;93,76000214;196;490;630;740;818;898;972;1032;1071;1148;1305;6,5;8,539999962;273,2200012;;0;0,400000006;;0,150000006;13,60000038;0;2,910000086;80,26999664;0;;33;11180;6671205;33;10468;6674125;;;Y;Y;;;;Y;;;Y;;;;Y;;;
42;8;0;1001;1;Lonå;Nedlagt;05.10.1987 12:00;17.05.1997 12:00;6,319385;;59,90519333;6,339737892;16491;6672559;;;;;1068;64,98000336;64,98000336;;;12.05.2015 00:00;;86,38999939;32,25;84,95999908;307;718;938;1053;1121;1196;1278;1375;1498;1559;1626;12,42000008;9,579999924;273,230011;;0;0;;0,949999988;1,620000005;45,97999954;2,480000019;43,47000122;0;;33;19537;6678070;33;22830;6676743;;;;;;;;;;;;;;;;;;
42;16;0;1001;1;Fjellhaugen;Aktiv;26.09.1997 12:00;16.04.2016 12:00;0;;59,85847855;6,06270504;383;6669451;0;0;0;0;1072;7,21999979;7,21999979;;;12.05.2015 00:00;;57,75999832;40,83000183;91,12999725;387;538;590;629;665;685;709;733;757;802;961;3,869999886;4,920000076;273,2200012;;0;2,910000086;;1,080000043;6,650000095;0;6,789999962;75,20999908;0;;33;8745;6675712;33;1081;6669521;;;;;;;;;;;;;;Y;Y;;;
45;4;0;1001;1;Seimsfoss i Guddalselv;Aktiv;06.09.2006 12:00;16.04.2016 12:00;0,14241;;59,96468735;6,000270844;-1482;6681681;0;0;0;0;2300;36,38000107;36,38000107;;;12.05.2015 00:00;;-999;;-999;19;240;428;583;675;782;872;955;1025;1100;1419;13,57999992;-999;;;2,25;0,219999999;;1,080000043;18,42000008;2,690000057;5,46999979;53,15999985;0;;;;;;;;;;;;;;;;;;;;;Y;Y;;;
46;3;0;1001;1;Øyreselv;Nedlagt;01.01.1922 12:00;31.12.1981 12:00;0;;60,15764618;6,317550182;18955;6700674;;;;;1075;82,73999786;82,73999786;;;12.05.2015 00:00;;64,61000061;39,99000168;76,70999908;113;756;943;1057;1090;1151;1151;1311;1390;1482;1644;10,56999969;15,61999989;268,3599854;;0;0,02;;1,669999957;3,299999952;25,26000023;9,600000381;59,47999954;0;;33;23775;6701816;33;25810;6695078;;;;;;;;;;;;;;;;;;Y
46;4;0;1001;1;Bondhus;Aktiv;01.07.1963 12:00;16.04.2016 12:00;3,780336;1974;60,11621857;6,268717766;15649;6696446;0,407205433;0;0;24,63999939;1076;60,5;60,5;;;12.05.2015 00:00;;86,55000305;44,43000031;118;23;440;782;954;1094;1236;1364;1463;1545;1590;1649;11,31999969;10,27999973;273,230011;;0,349999994;0,119999997;;1,049999952;11,47999954;40,08000183;3,24000001;42,02000046;0;;33;16651;6690298;33;13210;6690058;Y;;;;;;;;;;;Y;;;;;Y;
